Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 15:36:49.457316,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:36:49.558759,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:36:49.713965,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:36:49.861238,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:36:49.956443,0.0,1.0,0.062,0.0,0.0,0.0
2021-10-11 15:36:50.093851,0.0,1.0,0.514,0.0,0.0,0.0
2021-10-11 15:36:50.160291,0.0,1.0,0.826,0.0,0.0,0.0
2021-10-11 15:36:50.320093,0.039,1.0,1.0,0.618,0.039,0.618
2021-10-11 15:36:50.493890,0.061,1.0,1.0,1.0,0.022,1.040521
2021-10-11 15:37:19.607921,0.061,1.0,0.0,0.0,0.0,0.061
2021-10-11 15:37:19.726570,0.061,1.0,0.0,0.0,0.0,0.061
2021-10-11 15:37:19.833539,0.061,1.0,0.0,0.0,0.0,0.061
2021-10-11 15:37:19.977785,0.061,1.0,0.0,0.0,0.0,0.061
2021-10-11 15:37:20.082383,0.061,1.0,0.0,0.0,0.0,0.061
2021-10-11 15:37:20.246073,0.063,1.0,1.0,0.035,0.002,0.099721
2021-10-11 15:37:20.350163,0.101,1.0,1.0,0.43,0.038,0.496969
2021-10-11 15:37:20.459544,0.126,1.0,1.0,0.703,0.025,0.814201
2021-10-11 15:37:20.588101,0.149,1.0,1.0,1.0,0.023,1.141876
2021-10-11 15:37:45.338483,0.149,1.0,0.0,0.0,0.0,0.149
2021-10-11 15:37:45.461271,0.149,1.0,0.0,0.0,0.0,0.149
2021-10-11 15:37:45.624464,0.149,1.0,0.0,0.0,0.0,0.149
2021-10-11 15:37:45.696973,0.149,1.0,0.069,0.0,0.0,0.15053186899999998
2021-10-11 15:37:45.838124,0.149,1.0,0.78,0.0,0.0,0.16631678
2021-10-11 15:37:45.989320,0.181,1.0,1.0,0.481,0.032,0.652201
2021-10-11 15:37:46.070554,0.214,1.0,1.0,0.752,0.033,0.965761
2021-10-11 15:37:46.224953,0.23,1.0,1.0,1.0,0.016,1.259796
2021-10-11 15:38:10.453542,0.23,1.0,0.175,0.0,0.0,0.2392575
2021-10-11 15:38:10.573255,0.23,1.0,0.0,0.0,0.0,0.23
2021-10-11 15:38:10.727288,0.23,1.0,0.0,0.0,0.0,0.23
2021-10-11 15:38:10.813832,0.23,1.0,0.028,0.0,0.0,0.2314812
2021-10-11 15:38:10.954373,0.23,1.0,0.342,0.0,0.0,0.2480918
2021-10-11 15:38:11.083097,0.23,1.0,0.596,0.0,0.0,0.2615284
2021-10-11 15:38:11.187440,0.23,1.0,0.996,0.0,0.0,0.2826884
2021-10-11 15:38:11.270988,0.292,1.0,1.0,0.521,0.062,0.8039000000000001
2021-10-11 15:38:11.459615,0.317,1.0,1.0,1.0,0.025,1.377264
2021-10-11 15:38:34.737387,0.317,1.0,0.0,0.0,0.0,0.317
2021-10-11 15:38:34.839561,0.317,1.0,0.0,0.0,0.0,0.317
2021-10-11 15:38:34.931490,0.317,1.0,0.0,0.0,0.0,0.317
2021-10-11 15:38:35.066338,0.317,1.0,0.036,0.0,0.0,0.320617604
2021-10-11 15:38:35.209950,0.317,1.0,0.787,0.0,0.0,0.396084843
2021-10-11 15:38:35.349669,0.349,1.0,1.0,0.443,0.032,0.8604890000000001
2021-10-11 15:38:35.481268,0.391,1.0,1.0,1.0,0.042,1.470801
2021-10-11 15:38:59.419420,0.391,1.0,0.0,0.0,0.0,0.391
2021-10-11 15:38:59.582294,0.391,1.0,0.0,0.0,0.0,0.391
2021-10-11 15:38:59.687354,0.391,1.0,0.0,0.0,0.0,0.391
2021-10-11 15:38:59.824759,0.391,1.0,0.142,0.0,0.0,0.412709102
2021-10-11 15:38:59.935175,0.391,1.0,0.0,0.0,0.0,0.391
2021-10-11 15:39:00.092180,0.397,1.0,1.0,0.099,0.006,0.642881
2021-10-11 15:39:00.219339,0.468,1.0,1.0,1.0,0.071,1.5546090000000001
2021-10-11 15:39:28.698096,0.468,1.0,0.0,0.0,0.0,0.468
2021-10-11 15:39:28.745103,0.468,1.0,0.0,0.0,0.0,0.468
2021-10-11 15:39:28.869695,0.468,1.0,0.0,0.0,0.0,0.468
2021-10-11 15:39:29.059692,0.468,1.0,0.0,0.0,0.0,0.468
2021-10-11 15:39:29.173986,0.468,1.0,0.0,0.0,0.0,0.468
2021-10-11 15:39:29.301680,0.468,1.0,0.387,0.0,0.0,0.552762288
2021-10-11 15:39:29.468137,0.493,1.0,1.0,0.41,0.025,1.097024
2021-10-11 15:39:29.585196,0.543,1.0,1.0,1.0,0.05,1.736049
2021-10-11 15:39:54.851744,0.543,1.0,0.224,0.0,0.0,0.6090461760000001
2021-10-11 15:39:54.926771,0.543,1.0,0.0,0.0,0.0,0.543
2021-10-11 15:39:55.083267,0.543,1.0,0.0,0.0,0.0,0.543
2021-10-11 15:39:55.201860,0.543,1.0,0.0,0.0,0.0,0.543
2021-10-11 15:39:55.330316,0.543,1.0,0.0,0.0,0.0,0.543
2021-10-11 15:39:55.478149,0.575,1.0,1.0,0.469,0.032,1.3068490000000001
2021-10-11 15:39:55.586189,0.624,1.0,1.0,1.0,0.049,1.905625
2021-10-11 15:42:35.186867,0.624,1.0,0.0,0.0,0.0,0.624
2021-10-11 15:42:35.324128,0.624,1.0,0.0,0.0,0.0,0.624
2021-10-11 15:42:35.445580,0.624,1.0,0.0,0.0,0.0,0.624
2021-10-11 15:42:35.849345,0.649,1.0,1.0,1.0,0.025,2.013376
2021-10-11 15:42:58.102186,0.649,1.0,0.0,0.0,0.0,0.649
2021-10-11 15:42:58.234557,0.649,1.0,0.18,0.0,0.0,0.72481618
2021-10-11 15:42:58.288821,0.649,1.0,0.0,0.0,0.0,0.649
2021-10-11 15:42:58.398086,0.649,1.0,0.0,0.0,0.0,0.649
2021-10-11 15:42:58.580210,0.649,1.0,0.341,0.0,0.0,0.792629541
2021-10-11 15:42:58.714609,0.658,1.0,1.0,0.127,0.009,1.197201
2021-10-11 15:42:58.871152,0.714,1.0,1.0,1.0,0.056,2.090964
2021-10-11 15:43:19.860765,0.714,1.0,0.0,0.0,0.0,0.714
2021-10-11 15:43:19.954352,0.714,1.0,0.0,0.0,0.0,0.714
2021-10-11 15:43:20.086976,0.714,1.0,0.0,0.0,0.0,0.714
2021-10-11 15:43:20.166089,0.714,1.0,0.077,0.0,0.0,0.7532542919999999
2021-10-11 15:43:20.328298,0.714,1.0,0.945,0.0,0.0,1.19575722
2021-10-11 15:43:20.472331,0.756,1.0,1.0,0.607,0.042,1.8307959999999999
2021-10-11 15:43:20.565197,0.756,1.0,1.0,0.576,0,1.903536
2021-10-11 15:43:20.709975,0.756,1.0,1.0,0.326,0,1.6535360000000001
2021-10-11 15:43:20.863941,0.756,1.0,0.86,0.0,0,1.24752096
2021-10-11 15:43:20.993403,0.802,1.0,1.0,0.591,0.046,1.918536
2021-10-11 15:43:21.087489,0.82,1.0,1.0,0.763,0.018,2.2082040000000003
2021-10-11 15:43:21.244696,0.82,1.0,1.0,0.769,0.0,2.2614
2021-10-11 15:43:21.341661,0.82,1.0,1.0,0.737,0,2.2294
2021-10-11 15:43:21.476158,0.823,1.0,1.0,0.777,0.003,2.2694
2021-10-11 15:43:21.616889,0.823,1.0,1.0,0.753,0,2.253329
2021-10-11 15:43:21.710491,0.825,1.0,1.0,0.772,0.002,2.272329
2021-10-11 15:43:21.853109,0.825,1.0,1.0,0.621,0,2.1266249999999998
2021-10-11 15:43:21.940921,0.844,1.0,1.0,0.787,0.019,2.2926249999999997
2021-10-11 15:43:21.993583,0.844,1.0,1.0,0.732,0,2.288336
2021-10-11 15:43:22.099965,0.851,1.0,1.0,0.805,0.007,2.361336
2021-10-11 15:43:22.325329,0.851,1.0,1.0,0.568,0,2.143201
2021-10-11 15:43:22.493233,0.864,1.0,1.0,0.781,0.013,2.356201
2021-10-11 15:43:22.585078,0.864,1.0,1.0,0.759,0,2.369496
2021-10-11 15:43:22.719201,0.864,1.0,1.0,0.704,0,2.314496
2021-10-11 15:43:22.855416,0.87,1.0,1.0,0.783,0.006,2.393496
2021-10-11 15:43:22.953924,0.87,1.0,1.0,0.736,0,2.3629
2021-10-11 15:43:23.087657,0.871,1.0,1.0,0.748,0.001,2.3749000000000002
